Year,GlobalTempAnomaly,CO2Concentration,OceanHeatContent,SeaLevelRise
1983.6739726027397,0.307,343.47,13.65,20.47
1983.676712328767,0.34,343.35,13.66,20.48
1983.6794520547944,0.272,343.32,13.64,20.48
1983.682191780822,0.277,343.25,13.65,20.48
1983.6849315068494,0.3,343.34,13.65,20.48
1983.6876712328767,0.289,343.28,13.66,20.49
1983.690410958904,0.302,343.34,13.66,20.49
1983.6931506849314,0.276,343.31,13.65,20.49
1983.695890410959,0.29,343.36,13.64,20.5
1983.6986301369864,0.312,343.33,13.65,20.5
1983.7013698630137,0.317,343.36,13.64,20.5
1983.704109589041,0.267,343.41,13.67,20.5
1983.7068493150684,0.369,343.27,13.65,20.51
1983.7095890410958,0.283,343.33,13.64,20.51
1983.7123287671234,0.296,343.42,13.65,20.51
1983.7150684931507,0.331,343.34,13.65,20.52
1983.717808219178,0.311,343.31,13.65,20.52
1983.7205479452055,0.33,343.37,13.66,20.52
1983.7232876712328,0.303,343.33,13.64,20.52
1983.7260273972602,0.321,343.3,13.64,20.53
1983.7287671232878,0.318,343.38,13.64,20.53
1983.731506849315,0.324,343.27,13.65,20.53
1983.7342465753425,0.3,343.33,13.64,20.53
1983.7369863013698,0.314,343.23,13.65,20.54
1983.7397260273972,0.348,343.4,13.7,20.54
1983.7424657534248,0.322,343.4,13.71,20.54
1983.7452054794521,0.307,343.45,13.7,20.55
1983.7479452054795,0.325,343.4,13.7,20.55
1983.7506849315068,0.334,343.45,13.7,20.55
1983.7534246575342,0.298,343.45,13.7,20.55
1983.7561643835616,0.31,343.4,13.71,20.56
1983.7589041095891,0.339,343.43,13.71,20.56
1983.7616438356165,0.32,343.41,13.69,20.56
1983.7643835616439,0.335,343.47,13.71,20.56
1983.7671232876712,0.327,343.38,13.7,20.57
1983.7698630136986,0.334,343.51,13.68,20.57
1983.772602739726,0.328,343.43,13.71,20.57
1983.7753424657535,0.319,343.46,13.69,20.58
1983.7780821917809,0.284,343.35,13.72,20.58
1983.7808219178082,0.312,343.5,13.71,20.58
1983.7835616438356,0.324,343.4,13.7,20.58
1983.786301369863,0.295,343.36,13.71,20.59
1983.7890410958903,0.321,343.39,13.71,20.59
1983.7917808219179,0.296,343.5,13.71,20.59
1983.7945205479452,0.341,343.38,13.7,20.59
1983.7972602739726,0.339,343.51,13.69,20.6
1983.8,0.282,343.42,13.7,20.6
1983.8027397260273,0.274,343.43,13.69,20.6
1983.805479452055,0.3,343.44,13.69,20.61
1983.8082191780823,0.284,343.46,13.69,20.61
1983.8109589041096,0.315,343.41,13.71,20.61
1983.813698630137,0.306,343.44,13.71,20.61
1983.8164383561643,0.304,343.49,13.74,20.62
1983.8191780821917,0.29,343.4,13.71,20.62
1983.8219178082193,0.32,343.53,13.76,20.62
1983.8246575342466,0.325,343.6,13.74,20.62
1983.827397260274,0.302,343.53,13.76,20.63
1983.8301369863013,0.364,343.51,13.74,20.63
1983.8328767123287,0.321,343.4,13.74,20.63
1983.835616438356,0.281,343.49,13.75,20.64
1983.8383561643836,0.297,343.57,13.74,20.64
1983.841095890411,0.304,343.5,13.76,20.64
1983.8438356164384,0.309,343.48,13.75,20.64
1983.8465753424657,0.299,343.63,13.76,20.65
1983.849315068493,0.295,343.43,13.75,20.65
1983.8520547945207,0.323,343.58,13.75,20.65
1983.854794520548,0.32,343.51,13.76,20.65
1983.8575342465754,0.297,343.53,13.77,20.66
1983.8602739726027,0.285,343.54,13.77,20.66
1983.86301369863,0.334,343.51,13.75,20.66
1983.8657534246574,0.345,343.57,13.76,20.67
1983.868493150685,0.331,343.51,13.75,20.67
1983.8712328767124,0.327,343.62,13.74,20.67
1983.8739726027397,0.278,343.59,13.75,20.67
1983.876712328767,0.325,343.46,13.76,20.68
1983.8794520547945,0.288,343.56,13.74,20.68
1983.8821917808218,0.295,343.44,13.75,20.68
1983.8849315068494,0.335,343.61,13.76,20.68
1983.8876712328768,0.285,343.5,13.76,20.69
1983.890410958904,0.313,343.5,13.76,20.69
1983.8931506849315,0.296,343.5,13.75,20.69
1983.8958904109588,0.302,343.57,13.77,20.7
1983.8986301369864,0.305,343.49,13.77,20.7
1983.9013698630138,0.314,343.51,13.75,20.7
1983.9041095890411,0.347,343.56,13.81,20.7
1983.9068493150685,0.303,343.67,13.81,20.71
1983.9095890410958,0.319,343.62,13.81,20.71
1983.9123287671232,0.282,343.59,13.79,20.71
1983.9150684931508,0.314,343.64,13.8,20.72
1983.9178082191781,0.275,343.57,13.81,20.72
1983.9205479452055,0.296,343.56,13.78,20.72
1983.9232876712329,0.325,343.64,13.81,20.72
1983.9260273972602,0.3,343.66,13.78,20.73
1983.9287671232876,0.325,343.68,13.81,20.73
1983.9315068493152,0.307,343.63,13.82,20.73
1983.9342465753425,0.316,343.61,13.8,20.73
1983.9369863013699,0.319,343.74,13.79,20.74
1983.9397260273972,0.323,343.64,13.82,20.74
1983.9424657534246,0.299,343.54,13.79,20.74
1983.945205479452,0.253,343.63,13.79,20.75
1983.9479452054795,0.284,343.63,13.78,20.75
1983.9506849315069,0.351,343.62,13.79,20.75
1983.9534246575342,0.297,343.57,13.8,20.75
1983.9561643835616,0.319,343.61,13.8,20.76
1983.958904109589,0.321,343.65,13.8,20.76
1983.9616438356165,0.29,343.6,13.81,20.76
1983.964383561644,0.315,343.66,13.8,20.76
1983.9671232876713,0.285,343.66,13.78,20.77
1983.9698630136986,0.303,343.55,13.81,20.77
1983.972602739726,0.335,343.7,13.82,20.77
1983.9753424657533,0.281,343.7,13.8,20.78
1983.978082191781,0.334,343.47,13.79,20.78
1983.9808219178083,0.309,343.63,13.8,20.78
1983.9835616438356,0.303,343.62,13.79,20.78
1983.986301369863,0.299,343.66,13.84,20.79
1983.9890410958903,0.33,343.52,13.8,20.79
1983.9917808219177,0.294,343.61,13.81,20.79
1983.9945205479453,0.299,343.59,13.79,20.79
1983.9972602739726,0.316,343.63,13.81,20.8
1984.0,0.304,343.66,13.8,20.8
1984.0027397260274,0.145,344.1,13.94,21.6
1984.0054794520547,0.147,344.18,13.96,21.61
1984.0082191780823,0.177,344.16,13.95,21.61
1984.0109589041097,0.167,344.22,13.95,21.61
1984.013698630137,0.159,344.14,13.96,21.61
1984.0164383561644,0.142,344.16,13.95,21.62
1984.0191780821917,0.147,344.11,13.94,21.62
1984.021917808219,0.171,344.14,13.95,21.62
1984.0246575342467,0.152,344.17,13.94,21.62
1984.027397260274,0.161,344.2,13.95,21.63
1984.0301369863014,0.169,344.16,13.95,21.63
1984.0328767123287,0.131,344.28,13.95,21.63
1984.035616438356,0.143,344.24,13.96,21.64
1984.0383561643835,0.136,344.11,13.94,21.64
1984.041095890411,0.109,344.1,13.94,21.64
1984.0438356164384,0.126,344.12,13.96,21.64
1984.0465753424658,0.139,344.21,13.96,21.65
1984.0493150684931,0.119,344.23,13.95,21.65
1984.0520547945205,0.139,344.1,13.94,21.65
1984.054794520548,0.131,344.17,13.94,21.65
1984.0575342465754,0.161,344.12,13.94,21.66
1984.0602739726028,0.151,344.13,13.97,21.66
1984.0630136986301,0.176,344.21,13.95,21.66
1984.0657534246575,0.175,344.2,13.95,21.67
1984.0684931506848,0.137,344.08,13.94,21.67
1984.0712328767124,0.139,344.13,13.95,21.67
1984.0739726027398,0.126,344.13,13.94,21.67
1984.0767123287671,0.158,344.19,13.96,21.68
1984.0794520547945,0.175,344.14,13.96,21.68
1984.0821917808219,0.157,344.21,14.0,21.68
1984.0849315068492,0.145,344.25,14.0,21.68
1984.0876712328768,0.16,344.18,14.03,21.69
1984.0904109589042,0.144,344.26,13.99,21.69
1984.0931506849315,0.138,344.24,14.0,21.69
1984.0958904109589,0.15,344.23,14.0,21.7
1984.0986301369862,0.134,344.31,13.99,21.7
1984.1013698630136,0.126,344.2,14.0,21.7
1984.1041095890412,0.143,344.24,14.02,21.7
1984.1068493150685,0.165,344.21,14.0,21.71
1984.109589041096,0.145,344.18,13.99,21.71
1984.1123287671232,0.131,344.31,14.0,21.71
1984.1150684931506,0.153,344.28,14.02,21.72
1984.1178082191782,0.162,344.12,14.01,21.72
1984.1205479452055,0.16,344.17,14.01,21.72
1984.123287671233,0.171,344.23,13.99,21.72
1984.1260273972603,0.143,344.3,14.01,21.73
1984.1287671232876,0.176,344.21,13.99,21.73
1984.131506849315,0.167,344.24,14.0,21.73
1984.1342465753426,0.171,344.19,14.01,21.73
1984.13698630137,0.171,344.3,14.0,21.74
1984.1397260273973,0.112,344.23,14.01,21.74
1984.1424657534246,0.113,344.3,13.99,21.74
1984.145205479452,0.144,344.28,13.99,21.75
1984.1479452054793,0.17,344.27,14.0,21.75
1984.150684931507,0.135,344.2,14.01,21.75
1984.1534246575343,0.171,344.21,14.01,21.75
1984.1561643835616,0.15,344.33,13.99,21.76
1984.158904109589,0.18,344.23,13.99,21.76
1984.1616438356164,0.145,344.24,14.0,21.76
1984.164383561644,0.14,344.31,14.04,21.76
1984.1671232876713,0.138,344.29,14.06,21.77
1984.1698630136987,0.129,344.39,14.04,21.77
1984.172602739726,0.141,344.36,14.04,21.77
1984.1753424657534,0.128,344.4,14.07,21.78
1984.1780821917807,0.123,344.39,14.07,21.78
1984.1808219178083,0.112,344.38,14.04,21.78
1984.1835616438357,0.173,344.27,14.04,21.78
1984.186301369863,0.169,344.44,14.07,21.79
1984.1890410958904,0.176,344.32,14.04,21.79
1984.1917808219177,0.131,344.32,14.07,21.79
1984.194520547945,0.178,344.35,14.04,21.79
1984.1972602739727,0.172,344.36,14.07,21.8
1984.2,0.182,344.38,14.05,21.8
1984.2027397260274,0.139,344.34,14.06,21.8
1984.2054794520548,0.175,344.31,14.07,21.81
1984.2082191780821,0.135,344.39,14.06,21.81
1984.2109589041097,0.183,344.38,14.04,21.81
1984.213698630137,0.154,344.4,14.06,21.81
1984.2164383561644,0.167,344.34,14.05,21.82
1984.2191780821918,0.11,344.33,14.05,21.82
1984.2219178082191,0.173,344.36,14.04,21.82
1984.2246575342465,0.137,344.34,14.04,21.82
1984.227397260274,0.149,344.38,14.03,21.83
1984.2301369863014,0.165,344.31,14.04,21.83
1984.2328767123288,0.161,344.29,14.05,21.83
1984.2356164383561,0.152,344.36,14.05,21.84
1984.2383561643835,0.149,344.38,14.06,21.84
1984.2410958904109,0.154,344.38,14.04,21.84
1984.2438356164384,0.13,344.3,14.05,21.84
1984.2465753424658,0.165,344.49,14.1,21.85
1984.2493150684932,0.133,344.51,14.1,21.85
1984.2520547945205,0.135,344.49,14.1,21.85
1984.2547945205479,0.154,344.43,14.09,21.85
1984.2575342465752,0.121,344.5,14.1,21.86
1984.2602739726028,0.177,344.38,14.11,21.86
1984.2630136986302,0.148,344.43,14.08,21.86
1984.2657534246575,0.148,344.41,14.09,21.87
1984.268493150685,0.142,344.4,14.11,21.87
1984.2712328767122,0.169,344.4,14.1,21.87
1984.2739726027398,0.153,344.43,14.11,21.87
1984.2767123287672,0.193,344.5,14.11,21.88
1984.2794520547945,0.173,344.47,14.1,21.88
1984.282191780822,0.195,344.47,14.1,21.88
1984.2849315068493,0.16,344.5,14.09,21.88
1984.2876712328766,0.157,344.5,14.08,21.89
1984.2904109589042,0.196,344.49,14.09,21.89
1984.2931506849316,0.138,344.43,14.1,21.89
1984.295890410959,0.129,344.37,14.11,21.9
1984.2986301369863,0.117,344.49,14.09,21.9
1984.3013698630136,0.132,344.44,14.1,21.9
1984.304109589041,0.148,344.44,14.09,21.9
1984.3068493150686,0.143,344.43,14.11,21.91
1984.309589041096,0.173,344.39,14.1,21.91
1984.3123287671233,0.137,344.49,14.11,21.91
1984.3150684931506,0.16,344.5,14.1,21.92
1984.317808219178,0.136,344.43,14.09,21.92
1984.3205479452056,0.134,344.49,14.11,21.92
1984.323287671233,0.185,344.52,14.13,21.92
1984.3260273972603,0.161,344.46,14.11,21.93
1984.3287671232877,0.165,344.64,14.15,21.93
1984.331506849315,0.175,344.57,14.14,21.93
1984.3342465753424,0.152,344.53,14.13,21.93
1984.33698630137,0.161,344.62,14.16,21.94
1984.3397260273973,0.201,344.49,14.14,21.94
1984.3424657534247,0.147,344.57,14.15,21.94
1984.345205479452,0.168,344.61,14.14,21.95
1984.3479452054794,0.132,344.52,14.14,21.95
1984.3506849315067,0.153,344.59,14.15,21.95
1984.3534246575343,0.16,344.57,14.15,21.95
1984.3561643835617,0.149,344.59,14.15,21.96
1984.358904109589,0.136,344.56,14.16,21.96
1984.3616438356164,0.136,344.47,14.15,21.96
1984.3643835616438,0.116,344.52,14.15,21.96
1984.3671232876711,0.115,344.51,14.16,21.97
1984.3698630136987,0.131,344.55,14.15,21.97
1984.372602739726,0.156,344.63,14.16,21.97
1984.3753424657534,0.152,344.57,14.16,21.98
1984.3780821917808,0.162,344.48,14.15,21.98
1984.3808219178081,0.157,344.55,14.15,21.98
1984.3835616438357,0.152,344.69,14.14,21.98
1984.386301369863,0.138,344.57,14.15,21.99
1984.3890410958904,0.189,344.65,14.15,21.99
1984.3917808219178,0.166,344.46,14.13,21.99
1984.3945205479451,0.126,344.64,14.15,21.99
1984.3972602739725,0.198,344.5,14.15,22.0
1984.4,0.134,344.52,14.15,22.0
1984.4027397260274,0.122,344.62,14.15,22.0
1984.4054794520548,0.124,344.54,14.15,22.01
1984.4082191780822,0.138,344.53,14.13,22.01
1984.4109589041095,0.143,344.77,14.2,22.01
1984.4136986301369,0.114,344.62,14.2,22.01
1984.4164383561645,0.155,344.67,14.21,22.02
1984.4191780821918,0.128,344.6,14.19,22.02
1984.4219178082192,0.147,344.71,14.21,22.02
1984.4246575342465,0.126,344.68,14.19,22.02
1984.427397260274,0.187,344.69,14.2,22.03
1984.4301369863015,0.195,344.57,14.19,22.03
1984.4328767123288,0.178,344.64,14.2,22.03
1984.4356164383562,0.161,344.65,14.22,22.04
1984.4383561643835,0.13,344.58,14.2,22.04
1984.441095890411,0.192,344.65,14.18,22.04
1984.4438356164383,0.165,344.65,14.18,22.04
1984.4465753424658,0.18,344.67,14.22,22.05
1984.4493150684932,0.145,344.63,14.21,22.05
1984.4520547945206,0.155,344.64,14.21,22.05
1984.454794520548,0.19,344.7,14.2,22.05
1984.4575342465753,0.187,344.6,14.21,22.06
1984.4602739726026,0.186,344.67,14.2,22.06
1984.4630136986302,0.193,344.67,14.18,22.06
1984.4657534246576,0.154,344.66,14.2,22.07
1984.468493150685,0.128,344.66,14.2,22.07
1984.4712328767123,0.151,344.61,14.21,22.07
1984.4739726027397,0.147,344.61,14.2,22.07
1984.4767123287672,0.125,344.61,14.21,22.08
1984.4794520547946,0.126,344.69,14.21,22.08
1984.482191780822,0.13,344.57,14.2,22.08
1984.4849315068493,0.144,344.62,14.2,22.08
1984.4876712328767,0.124,344.61,14.18,22.09
1984.490410958904,0.131,344.59,14.2,22.09
1984.4931506849316,0.151,344.76,14.25,22.09
1984.495890410959,0.195,344.73,14.26,22.1
1984.4986301369863,0.11,344.79,14.25,22.1
1984.5013698630137,0.168,344.78,14.27,22.1
1984.504109589041,0.132,344.76,14.25,22.1
1984.5068493150684,0.133,344.72,14.25,22.11
1984.509589041096,0.151,344.72,14.25,22.11
1984.5123287671233,0.151,344.78,14.24,22.11
1984.5150684931507,0.155,344.81,14.24,22.12
1984.517808219178,0.146,344.74,14.25,22.12
1984.5205479452054,0.106,344.73,14.24,22.12
1984.5232876712328,0.171,344.73,14.24,22.12
1984.5260273972603,0.157,344.71,14.26,22.13
1984.5287671232877,0.137,344.69,14.25,22.13
1984.531506849315,0.126,344.72,14.25,22.13
1984.5342465753424,0.141,344.72,14.26,22.13
1984.5369863013698,0.181,344.69,14.24,22.14
1984.5397260273974,0.178,344.81,14.24,22.14
1984.5424657534247,0.139,344.8,14.25,22.14
1984.545205479452,0.183,344.74,14.24,22.15
1984.5479452054794,0.155,344.77,14.26,22.15
1984.5506849315068,0.144,344.76,14.25,22.15
1984.5534246575342,0.157,344.77,14.26,22.15
1984.5561643835617,0.131,344.7,14.25,22.16
1984.558904109589,0.133,344.78,14.25,22.16
1984.5616438356165,0.147,344.8,14.24,22.16
1984.5643835616438,0.143,344.8,14.24,22.16
1984.5671232876712,0.178,344.73,14.25,22.17
1984.5698630136985,0.177,344.67,14.25,22.17
1984.572602739726,0.171,344.78,14.25,22.17
1984.5753424657535,0.186,344.92,14.28,22.18
1984.5780821917808,0.151,344.82,14.3,22.18
1984.5808219178082,0.138,344.83,14.31,22.18
1984.5835616438355,0.174,344.81,14.32,22.18
1984.5863013698631,0.186,344.86,14.29,22.19
1984.5890410958905,0.14,344.81,14.3,22.19
1984.5917808219178,0.14,344.87,14.3,22.19
1984.5945205479452,0.168,344.89,14.29,22.19
1984.5972602739726,0.159,344.86,14.28,22.2
1984.6,0.079,344.85,14.31,22.2
1984.6027397260275,0.13,344.99,14.3,22.2
1984.6054794520549,0.165,344.88,14.32,22.21
1984.6082191780822,0.181,344.86,14.3,22.21
1984.6109589041096,0.156,344.87,14.28,22.21
1984.613698630137,0.121,344.78,14.3,22.21
1984.6164383561643,0.169,344.75,14.3,22.22
1984.6191780821919,0.144,344.83,14.29,22.22
1984.6219178082192,0.136,344.82,14.29,22.22
1984.6246575342466,0.175,344.84,14.29,22.22
1984.627397260274,0.156,344.88,14.3,22.23
1984.6301369863013,0.177,344.88,14.31,22.23
1984.6328767123289,0.153,344.88,14.3,22.23
1984.6356164383562,0.147,344.86,14.3,22.24
1984.6383561643836,0.131,344.82,14.3,22.24
1984.641095890411,0.149,344.85,14.29,22.24
1984.6438356164383,0.123,344.81,14.3,22.24
1984.6465753424657,0.161,344.87,14.32,22.25
1984.6493150684933,0.155,344.79,14.29,22.25
1984.6520547945206,0.17,344.89,14.31,22.25
1984.654794520548,0.134,344.86,14.34,22.25
1984.6575342465753,0.14,344.93,14.35,22.26
1984.6602739726027,0.177,344.87,14.38,22.26
1984.66301369863,0.163,344.92,14.35,22.26
1984.6657534246576,0.163,344.96,14.35,22.27
1984.668493150685,0.139,345.03,14.35,22.27
1984.6712328767123,0.171,344.98,14.34,22.27
1984.6739726027397,0.147,344.98,14.33,22.27
1984.676712328767,0.12,344.98,14.37,22.28
1984.6794520547944,0.18,344.92,14.34,22.28
1984.682191780822,0.173,344.97,14.37,22.28
1984.6849315068494,0.163,344.96,14.35,22.28
1984.6876712328767,0.141,344.94,14.36,22.29
1984.690410958904,0.112,344.97,14.35,22.29
1984.6931506849314,0.196,344.93,14.36,22.29
1984.695890410959,0.133,345.07,14.37,22.3
1984.6986301369864,0.167,344.9,14.35,22.3
1984.7013698630137,0.126,344.91,14.37,22.3
1984.704109589041,0.14,344.96,14.35,22.3
1984.7068493150684,0.152,345.0,14.37,22.31
1984.7095890410958,0.179,345.02,14.35,22.31
1984.7123287671234,0.153,344.93,14.35,22.31
1984.7150684931507,0.155,344.94,14.35,22.32
1984.717808219178,0.113,344.91,14.36,22.32
1984.7205479452055,0.144,344.92,14.34,22.32
1984.7232876712328,0.154,345.01,14.34,22.32
1984.7260273972602,0.13,345.04,14.35,22.33
1984.7287671232878,0.161,344.96,14.34,22.33
1984.731506849315,0.164,344.94,14.34,22.33
1984.7342465753425,0.157,344.97,14.34,22.33
1984.7369863013698,0.155,344.88,14.36,22.34
1984.7397260273972,0.145,345.06,14.4,22.34
1984.7424657534248,0.128,345.11,14.4,22.34
1984.7452054794521,0.152,344.98,14.39,22.35
1984.7479452054795,0.154,345.15,14.41,22.35
1984.7506849315068,0.174,345.08,14.39,22.35
1984.7534246575342,0.151,345.08,14.38,22.35
1984.7561643835616,0.136,345.12,14.4,22.36
1984.7589041095891,0.121,345.05,14.39,22.36
1984.7616438356165,0.174,345.04,14.42,22.36
1984.7643835616439,0.17,344.93,14.4,22.36
1984.7671232876712,0.163,345.05,14.39,22.37
1984.7698630136986,0.176,345.1,14.42,22.37
1984.772602739726,0.103,344.97,14.4,22.37
1984.7753424657535,0.138,344.99,14.38,22.38
1984.7780821917809,0.121,344.97,14.4,22.38
1984.7808219178082,0.188,345.13,14.4,22.38
1984.7835616438356,0.164,345.09,14.41,22.38
1984.786301369863,0.166,345.15,14.42,22.39
1984.7890410958903,0.12,345.06,14.41,22.39
1984.7917808219179,0.158,345.0,14.4,22.39
1984.7945205479452,0.124,345.09,14.42,22.39
1984.7972602739726,0.146,344.93,14.4,22.4
1984.8,0.144,345.05,14.4,22.4
1984.8027397260273,0.141,345.05,14.4,22.4
1984.805479452055,0.147,345.1,14.4,22.41
1984.8082191780823,0.158,345.07,14.41,22.41
1984.8109589041096,0.156,345.03,14.42,22.41
1984.813698630137,0.15,345.06,14.4,22.41
1984.8164383561643,0.158,345.08,14.4,22.42
1984.8191780821917,0.131,345.05,14.4,22.42
1984.8219178082193,0.162,345.08,14.47,22.42
1984.8246575342466,0.153,345.19,14.45,22.42
1984.827397260274,0.124,345.11,14.46,22.43
1984.8301369863013,0.172,345.12,14.47,22.43
1984.8328767123287,0.177,345.02,14.43,22.43
1984.835616438356,0.185,345.17,14.45,22.44
1984.8383561643836,0.138,345.22,14.44,22.44
1984.841095890411,0.13,345.25,14.45,22.44
1984.8438356164384,0.181,345.19,14.41,22.44
1984.8465753424657,0.198,345.12,14.44,22.45
1984.849315068493,0.128,345.2,14.46,22.45
1984.8520547945207,0.17,345.17,14.45,22.45
1984.854794520548,0.178,345.21,14.41,22.45
1984.8575342465754,0.18,345.13,14.45,22.46
1984.8602739726027,0.164,345.16,14.45,22.46
1984.86301369863,0.147,345.21,14.44,22.46
1984.8657534246574,0.133,345.08,14.45,22.47
1984.868493150685,0.144,345.07,14.45,22.47
1984.8712328767124,0.131,345.22,14.44,22.47
1984.8739726027397,0.123,345.15,14.45,22.47
1984.876712328767,0.142,345.2,14.45,22.48
1984.8794520547945,0.153,345.2,14.48,22.48
1984.8821917808218,0.153,345.04,14.45,22.48
1984.8849315068494,0.112,345.16,14.45,22.48
1984.8876712328768,0.195,345.11,14.44,22.49
1984.890410958904,0.157,345.11,14.44,22.49
1984.8931506849315,0.161,345.17,14.46,22.49
1984.8958904109588,0.158,345.13,14.45,22.5
1984.8986301369864,0.164,345.26,14.44,22.5
1984.9013698630138,0.145,345.16,14.46,22.5
1984.9041095890411,0.155,345.22,14.5,22.5
1984.9068493150685,0.123,345.19,14.5,22.51
1984.9095890410958,0.169,345.23,14.5,22.51
1984.9123287671232,0.157,345.23,14.49,22.51
1984.9150684931508,0.158,345.25,14.51,22.52
1984.9178082191781,0.148,345.17,14.51,22.52
1984.9205479452055,0.159,345.32,14.51,22.52
1984.9232876712329,0.132,345.28,14.48,22.52
1984.9260273972602,0.166,345.24,14.49,22.53
1984.9287671232876,0.126,345.24,14.52,22.53
1984.9315068493152,0.172,345.34,14.5,22.53
1984.9342465753425,0.135,345.24,14.5,22.53
1984.9369863013699,0.153,345.21,14.5,22.54
1984.9397260273972,0.149,345.18,14.51,22.54
1984.9424657534246,0.161,345.25,14.51,22.54
1984.945205479452,0.135,345.28,14.5,22.55
1984.9479452054795,0.143,345.23,14.52,22.55
1984.9506849315069,0.096,345.2,14.49,22.55
1984.9534246575342,0.127,345.33,14.48,22.55
1984.9561643835616,0.141,345.22,14.5,22.56
1984.958904109589,0.17,345.22,14.52,22.56
1984.9616438356165,0.148,345.25,14.5,22.56
1984.964383561644,0.149,345.16,14.5,22.56
1984.9671232876713,0.163,345.27,14.49,22.57
1984.9698630136986,0.163,345.25,14.48,22.57
1984.972602739726,0.14,345.3,14.51,22.57
1984.9753424657533,0.123,345.18,14.49,22.58
1984.978082191781,0.159,345.19,14.51,22.58
1984.9808219178083,0.157,345.2,14.5,22.58
1984.9835616438356,0.157,345.16,14.49,22.58
1984.986301369863,0.142,345.38,14.56,22.59
